Wall time,Step,Value
1716869937.6127346,3020643,1773.5849609375
1716869939.5672474,3022380,1786.6273193359375
1716869947.3725398,3029328,1800.414794921875
1716869951.284448,3032802,1936.6021728515625
1716869957.1357386,3038013,1961.8475341796875
1716869961.040118,3041487,1973.481201171875
1716869966.8976545,3046698,2074.853759765625
1716869968.8471746,3048435,2074.570068359375
1716869984.4640667,3062331,2015.990478515625
1716869990.32452,3067542,2011.95068359375
1716870009.8407605,3084912,2078.037841796875
1716870013.7506683,3088386,2085.247802734375
1716870019.6160092,3093597,2067.294189453125
1716870027.4364364,3100545,2068.550048828125
1716870029.3839676,3102282,2068.84716796875
1716870031.3333285,3104019,2057.23046875
1716870037.19131,3109230,2085.68310546875
1716870043.0415695,3114441,2044.83447265625
1716870050.8652003,3121389,2054.708251953125
1716870058.6654441,3128337,2042.96044921875
1716870062.5664334,3131811,2072.046875
1716870074.2993605,3142233,2263.145263671875
1716870078.2018516,3145707,2355.8193359375
1716870095.791257,3161340,2818.31884765625
1716870103.610588,3168288,3097.334716796875
1716870109.4662676,3173499,3107.225341796875
1716870111.423686,3175236,3080.36083984375
1716870115.3289924,3178710,3090.83203125
1716870117.2764852,3180447,3033.431884765625
1716870121.187097,3183921,3036.566162109375
1716870129.0007122,3190869,3035.982666015625
1716870132.901758,3194343,2774.814453125
1716870146.5747952,3206502,2959.523681640625
1716870148.5249095,3208239,2954.764892578125
1716870150.4817278,3209976,3013.706298828125
1716870152.4402637,3211713,3015.845458984375
1716870158.298018,3216924,2891.530029296875
1716870175.9017751,3232557,3084.156982421875
1716870185.6521258,3241242,3433.92919921875
1716870187.6075916,3242979,3435.865234375
1716870189.555138,3244716,3392.1884765625
1716870197.3731947,3251664,3360.531982421875
1716870199.327085,3253401,3325.482177734375
1716870203.2383897,3256875,3376.0087890625
1716870209.1058888,3262086,3805.684326171875
1716870214.9683506,3267297,3779.969970703125
1716870220.8155336,3272508,3684.4609375
1716870222.7653997,3274245,3788.312255859375
1716870226.6822941,3277719,3769.34619140625
1716870230.5969858,3281193,3768.75341796875
1716870234.5149567,3284667,3905.9375
1716870244.2863154,3293352,4029.234130859375
1716870252.1191273,3300300,4090.986083984375
1716870257.9828272,3305511,4088.231689453125
1716870269.6962676,3315933,4014.426025390625
1716870271.6552496,3317670,3954.806884765625
1716870273.602162,3319407,3956.477783203125
1716870279.4683924,3324618,3654.014404296875
1716870289.239187,3333303,3566.476318359375
1716870300.96886,3343725,3511.148681640625
1716870302.9226387,3345462,3506.784423828125
1716870310.7479916,3352410,3528.079833984375
1716870322.4713385,3362832,3757.817138671875
1716870324.4293444,3364569,3778.80810546875
1716870332.2601666,3371517,3777.45458984375
1716870334.2062883,3373254,3635.7744140625
1716870336.166833,3374991,3559.885986328125
1716870342.02146,3380202,3635.855224609375
1716870345.9480824,3383676,3823.0
1716870351.8050158,3388887,4310.59326171875
1716870357.6564996,3394098,4632.177734375
1716870363.5132132,3399309,4866.1865234375
1716870371.3493881,3406257,4916.02197265625
1716870373.3085177,3407994,4879.4248046875
1716870375.2586482,3409731,4892.27685546875
1716870377.2096732,3411468,4899.56640625
1716870379.166003,3413205,4734.51806640625
1716870383.0687358,3416679,4732.41015625
1716870385.030132,3418416,4757.2265625
1716870386.9826496,3420153,4784.791015625
1716870404.5791385,3435786,5479.7509765625
1716870408.4967713,3439260,5687.26123046875
1716870412.4177873,3442734,6793.92822265625
1716870420.2543454,3449682,12796.6083984375
1716870424.1770604,3453156,12910.828125
